Actual_Sales,Predicted_Sales,Difference
43307.06,31968.19,11338.870546874998
23866.18,10067.942,13798.2376171875
576.0,63.550995,512.4490051269531
1140.97,57.259315,1083.7106845092774
4021.31,30.759716,3990.5502839660644
2195.97,52.453163,2143.516836853027
7965.07,2095.4893,5869.5807421875
1645.0,66.663414,1578.3365859985352
31250.29,23115.654,8134.635703125001
21822.51,13864.953,7957.556874999998
16756.65,12250.943,4505.7066406250015
24.5,70.11201,-45.61200714111328
1956.52,50.954903,1905.5650973510742
15389.48,14369.831,1019.6489453124996
10469.52,4558.21,5911.3100390625
27178.65,17328.426,9850.224218750001
2457.31,41.34633,2415.9636712646484
14453.05,10656.092,3796.9582031249993
1007.0,59.547256,947.4527435302734
272.96,64.87534,208.08465667724607
916.94,61.169,855.7710012817383
13822.49,7027.1094,6795.380625
1890.0,47.003822,1842.9961776733398
5885.46,39.882782,5845.577218017578
36981.17,14740.703,22240.466875
2723.71,47.80375,2675.9062509155274
27626.28,18174.55,9451.729218749999
44590.62,25907.521,18683.098515625003
3526.81,41.49476,3485.315241394043
5.45,51.29786,-45.84785919189453
22.94,68.117065,-45.1770654296875
7407.78,1332.8186,6074.961396484375
66465.49,52788.832,13676.657968750005
35365.29,26413.639,8951.651328125
24033.95,15323.08,8710.869921875
57425.49,19865.307,37560.183359375
34594.53,22494.861,12099.668671874999
3634.32,40.11698,3594.2030184936525
720.26,60.126556,660.1334436035156
5243.81,29.645405,5214.164595184327
2711.0,51.32865,2659.6713485717773
4820.57,31.504112,4789.065887756347
1035.27,58.946472,976.3235278320312
1969.78,52.59349,1917.186509399414
59681.53,46195.7,13485.830781249999
6114.1,29.9895,6084.110499954224
308.99,64.73507,244.25493072509767
2600.43,46.031094,2554.3989064025877
278.0,63.497566,214.50243377685547
8335.29,3888.1062,4447.183798828126
904.21,57.702477,846.5075234985352
4158.97,53.509743,4105.460257263184
27947.57,18885.783,9061.786796875
13646.05,8002.16,5643.889843749999
6617.84,155.1642,6462.675800170899
10137.94,6152.722,3985.2178320312505
1992.31,53.664772,1938.6452279663085
3674.5,61.78232,3612.7176818847656
2598.39,49.492165,2548.8978353881835
9291.2,2974.8257,6316.374316406251
1681.0,52.772125,1628.2278747558594
77376.99,61115.887,16261.103281250005
20942.77,13427.764,7515.006328125
37829.09,26153.139,11675.951328124997
439.22,61.22487,377.99513122558596
7527.32,2136.7146,5390.605400390625
27112.19,23807.705,3304.4849218749987
176.0,69.074776,106.92522430419922
54231.62,33410.723,20820.897343750003
598.0,62.805435,535.1945648193359
30718.27,17002.814,13715.455546875
11756.79,4480.42,7276.370078125001
45285.25,21070.465,24214.78515625
74876.36,55039.305,19837.0553125
3630.58,34.94551,3595.634489135742
9986.24,3633.2756,6352.964365234375
7191.44,1622.7046,5568.73541015625
2213.47,51.145622,2162.324377746582
698.37,63.98597,634.384030456543
34195.67,20339.666,13856.003984374998
3338.47,47.006058,3291.463942260742
79527.66,59865.004,19662.656093750003
12263.13,6743.8096,5519.320429687499
119378.75,72652.41,46726.34375
2866.3,44.866043,2821.43395690918
2131.37,48.40883,2082.9611712646483
2820.0,48.389664,2771.610336303711
90.75,70.40598,20.344017028808594
5854.39,2216.1653,3638.2247167968753
2882.41,48.74259,2833.6674081420897
6969.03,2012.8918,4956.138154296875
14365.92,6912.465,7453.45515625
4125.25,34.991554,4090.258445739746
6716.88,6324.6855,392.1944531250001
7327.21,5137.658,2189.551796875
294.0,60.71968,233.2803192138672
1165.0,76.75351,1088.2464904785156
1384.85,48.655205,1336.1947952270507
2500.68,46.317905,2454.3620945739744
8411.83,3310.786,5101.044111328125
18610.75,12991.001,5619.7490234375
7177.31,1720.0513,5457.25873046875
999.52,64.267494,935.2525057983398
14372.68,8617.914,5754.7659375
37817.05,15010.2,22806.849804687503
758.52,61.462364,697.0576358032226
1526.36,43.13196,1483.2280381774901
2730.0,53.898575,2676.1014251708984
16705.2,7699.4688,9005.73125
14777.87,7298.9595,7478.910527343751
1639.09,61.37185,1577.7181509399413
4250.74,37.667946,4213.072054138183
5134.03,24.253874,5109.7761261749265
6327.11,1274.2881,5052.8219140625
1394.61,47.507774,1347.1022256469726
13120.72,23961.646,-10840.926484375
2573.56,50.435066,2523.1249337768554
6565.5,4800.0693,1765.4306640625
1446.26,56.21347,1390.0465295410156
8338.92,485.88013,7853.039873046875
26238.08,17154.166,9083.913984375002
12887.45,7645.959,5241.491015625001
1667.97,58.362373,1609.6076266479492
925.47,60.01226,865.4577395629883
16938.63,9161.131,7777.499140625001
35524.12,25209.338,10314.782109375003
28.84,67.8296,-38.98959747314453
11627.5,6335.5986,5291.9013671875
103.25,92.824326,10.425674438476562
14660.64,5252.57,9408.07017578125
2191.79,39.99996,2151.7900381469726
48.32,65.839966,-17.5199658203125
44.72,70.95651,-26.236512451171876
35031.67,15013.527,20018.14265625
37835.61,23661.15,14174.459609375
7212.73,30.682896,7182.047104339599
1386.2,58.878708,1327.3212921142579
6980.66,2389.4836,4591.176357421875
2313.34,50.092712,2263.2472875976564
39934.03,30682.133,9251.897187499999
1637.38,54.978745,1582.4012554931642
74872.99,56606.637,18266.353281250005
18873.49,15408.861,3464.6286718750016
4486.17,297.18744,4188.982561035156
5.97,61.894997,-55.92499664306641
5752.78,5314.66,438.11984374999975
5353.48,31.150597,5322.329403381347
931.3,64.2941,867.0059020996093
7982.29,1231.8574,6750.432578125
9728.01,1188.1396,8539.8703515625
20956.7,14767.311,6189.389453125001
1.36,66.89197,-65.5319677734375
93.75,70.33814,23.41185760498047
36099.92,12468.975,23630.945390625
3856.14,38.46642,3817.673580780029
5.88,68.74559,-62.865590209960935
1801.21,57.88646,1743.323540649414
4613.39,47.603386,4565.786614074707
1083.48,74.10779,1009.3722119140625
2715.06,34.2284,2680.831598815918
9600.33,5800.707,3799.62296875
15206.64,7843.3965,7363.243515624999
9611.47,2687.0466,6924.423369140624
4600.1,41.295532,4558.804467773438
775.0,59.32496,715.6750411987305
1889.0,52.025208,1836.9747924804688
9280.39,3098.5657,6181.824326171874
10607.78,4740.8013,5866.978730468751
5818.92,23.159222,5795.76077835083
797.0,59.397255,737.6027450561523
12108.54,4456.2876,7652.252402343751
731.09,63.52256,667.5674398803711
26698.22,11644.251,15053.969023437501
26.24,74.37967,-48.13966918945313
2183.15,55.001,2128.1490005493165
4585.64,40.24448,4545.395519866944
2524.95,50.03521,2474.914790344238
1988.89,55.286064,1933.6039358520509
11473.4,4152.175,7321.2251953125
14176.46,8843.959,5332.501015624999
17684.42,13012.713,4671.707109374998
50.16,69.69057,-19.530567016601566
25954.18,19234.99,6719.189765625
26779.83,17559.725,9220.105390625002
2243.84,50.992157,2192.8478430175783
9338.22,4516.595,4821.624785156249
12.0,66.309746,-54.30974578857422
8730.23,2609.7205,6120.509541015625
21870.98,13041.838,8829.142109375
51.04,67.43236,-16.39235778808594
19300.81,19807.389,-506.5786718749987
96952.19,69577.375,27374.815000000002
18837.28,12694.533,6142.746796874999
60633.02,33996.496,26636.523906249997
20667.24,7268.836,13398.404062500002
25429.33,7357.964,18071.3661328125
9815.0,4045.9934,5769.006591796875
19399.76,9663.469,9736.291249999998
55661.93,37975.184,17686.74640625
16359.81,10669.259,5690.5512109374995
8746.77,3024.8782,5721.891826171875
12777.57,5242.8433,7534.72673828125
3578.39,49.18464,3529.205361022949
2834.17,60.31109,2773.8589114379884
2395.37,38.1505,2357.219498748779
104.73,70.7876,33.942402343750004
15921.92,7449.16,8472.75984375
19060.97,11257.251,7803.719023437501
7324.55,1801.3318,5523.218212890625
1697.89,56.42623,1641.4637686157228
26173.4,17825.873,8347.526953125001
11042.55,7159.456,3883.0939453124993
1935.98,58.006073,1877.9739270019531
2.34,74.85288,-72.5128823852539
24551.22,11154.186,13397.034453125001
37830.93,35460.56,2370.3714062500003
53181.69,42659.41,10522.279843750002
20812.34,7934.397,12877.94302734375
5502.9,743.9933,4758.906713867187
3949.63,32.345406,3917.284594421387
180.08,64.19083,115.88917358398439
460.43,69.37044,391.0595623779297
171.03,65.1718,105.85820129394531
3861.86,35.412674,3826.447326049805
7757.54,69.38376,7688.156241455078
467.05,62.657654,404.39234619140626
34296.12,24110.129,10185.991093750003
67708.14,44328.402,23379.73765625
11784.84,6814.7393,4970.1007421875
12637.4,641.1952,11996.204809570312
288.0,73.47588,214.52411651611328
36.0,67.305534,-31.30553436279297
2330.63,57.705048,2272.9249523925782
7496.04,2837.501,4658.5390234375
941.0,66.32294,874.6770629882812
32471.76,7407.5684,25064.191640625
587.65,60.45179,527.198210144043
7172.73,224.49944,6948.230564575195
23243.67,18370.146,4873.523515624998
1332.82,59.64926,1273.1707385253906
119096.56,97801.66,21294.903749999998
3909.8,35.276917,3874.523083496094
2702.0,40.51058,2661.4894218444824
2030.14,55.535225,1974.6047750854493
10368.54,11248.607,-880.0674218749991
340.78,73.19007,267.58992889404294
22808.66,13283.578,9525.081875
10072.14,4289.835,5782.305039062499
42097.06,25602.174,16494.886171874998
1384.22,58.040665,1326.1793353271485
1672.09,51.85785,1620.2321508789062
2061.36,52.359673,2009.0003274536134
3089.26,44.987522,3044.272477874756
40.0,64.70021,-24.700210571289062
1998.2,50.171906,1948.028094482422
54410.57,43854.176,10556.39421875
506.52,62.837364,443.68263580322264
39.9,82.07689,-42.17688903808594
12323.78,5270.6914,7053.088593750001
18364.48,15499.604,2864.8764843749996
63172.78,46807.51,16365.268281249999
686.32,65.223045,621.096954650879
25334.1,16000.682,9333.418359374999
2115.19,60.098427,2055.0915731811524
8012.01,29.695705,7982.314294586182
28996.47,26306.236,2690.233671875001
975.52,63.636482,911.8835177612305
14161.33,4697.1655,9464.16447265625
4531.23,30.20386,4501.026140670776
21402.52,15836.6,5565.920390625
25513.65,16583.44,8930.210546875001
1815.88,60.385986,1755.494013671875
2948.21,53.450027,2894.7599725341797
815.37,54.655045,760.7149554443359
3951.94,209.54227,3742.397733154297
24625.76,35775.777,-11150.017343750002
243.0,72.688,170.31199645996094
897.6,72.98757,824.6124282836914
38990.75,26489.604,12501.146484375
43831.55,35090.746,8740.803906250003
16393.15,9713.084,6680.0660156250015
12535.57,8998.029,3537.5407031249997
77394.03,57323.24,20070.79171875
34642.55,27335.363,7307.186718750003
46904.73,38371.87,8532.858906250003
537.0,61.31507,475.68492889404297
41.98,75.18539,-33.20538665771485
651.92,69.38206,582.5379428100586
93837.55,61169.01,32668.538281250003
25434.16,14774.581,10659.5789453125
32189.15,20372.436,11816.714453125001
755.58,60.477867,695.1021328735352
3192.2,45.52439,3146.6756088256834
2032.27,58.015274,1974.2547259521484
4882.71,41.10893,4841.60107131958
140.8,70.4333,70.36670379638673
206.16,67.37032,138.78967681884765
5734.45,412.82944,5321.62056274414
11949.44,2153.5774,9795.862607421876
135.0,73.38399,61.61601257324219
97.66,68.96222,28.697780761718747
6569.91,123.517975,6446.392025146484
16006.39,10305.889,5700.501328124999
1.75,59.67327,-57.92327117919922
8790.08,2360.1423,6429.937666015625
18539.33,11734.348,6804.982343750002
23576.61,18957.332,4619.277968750001
9543.99,2800.5745,6743.415537109375
11.97,70.046234,-58.076234130859376
6128.61,759.61194,5368.998061523437
499.28,62.491226,436.7887738037109
36545.55,24720.531,11825.018750000003
12497.7,8962.234,3535.4656250000007
17916.16,8839.685,9076.4754296875
104.42,66.95038,37.46962158203125
16746.64,7240.298,9506.3421484375
18903.34,10824.111,8079.228671875
14538.32,7765.1323,6773.18767578125
1808.2,48.32761,1759.872389984131
34768.28,27343.365,7424.914765624999
8.04,68.65183,-60.61183258056641
20242.25,9225.133,11017.1171875
7360.8,1056.6654,6304.134594726563
2316.64,56.87484,2259.765160217285
25920.51,16273.3545,9647.155507812498
12277.03,4961.372,7315.657929687501
13503.09,4864.271,8638.81900390625
15179.58,8715.576,6464.003828125
11624.05,17168.287,-5544.237109375001
4221.69,36.748863,4184.941136779785
308.0,68.91978,239.0802230834961
70199.45,25516.736,44682.713671875
10.72,69.63438,-58.91437652587891
20216.34,9998.172,10218.168125
62859.2,53116.953,9742.246874999997
45932.56,36330.19,9602.368593749998
6947.87,627.2712,6320.598820800781
9584.25,4883.844,4700.40576171875
99.0,67.51163,31.488372802734375
1.0,68.31878,-67.31877899169922
2640.08,50.10772,2589.972280578613
2639.98,45.2772,2594.702801208496
12184.16,8613.308,3570.8523828125
21392.56,8427.619,12964.940859375001
11847.08,5370.6177,6476.46232421875
10389.18,3789.7515,6599.42853515625
6123.32,175.00323,5948.3167651367185
17535.0,13280.875,4254.125
39965.05,3715.6714,36249.37861328125
303.18,64.70652,238.4734799194336
2902.42,48.167557,2854.2524432373048
6637.55,1752.6252,4884.924755859375
3474.67,42.82238,3431.847619934082
14265.18,12239.041,2026.1389843750003
26676.85,17525.418,9151.432031249999
14.0,76.51027,-62.51026916503906
6000.92,469.51645,5531.403551025391
36306.09,31177.918,5128.1720312499965
5481.93,27.920048,5454.0099522399905
1003.5,63.89566,939.6043395996094
24793.28,14582.735,10210.544648437499
3283.07,48.050766,3235.019234008789
1423.0,68.56951,1354.4304885864258
37005.3,26479.174,10526.126171875003
50563.09,27611.068,22952.021640624997
3163.89,56.37303,3107.516968383789
248.06,63.43383,184.62616973876953
6007.73,91.3079,5916.422100524902
7705.42,2738.653,4966.766923828125
37351.6,16358.487,20993.1126953125
70.0,62.496353,7.5036468505859375
6877.49,581.2877,6296.202280273437
31.61,70.25121,-38.64121307373047
24.94,66.60117,-41.66117340087891
50640.41,35080.676,15559.734218750003
1313.42,59.095512,1254.3244876098634
39515.47,27325.059,12190.411406250001
3389.21,29.922337,3359.287663421631
11387.77,5904.6377,5483.1323046875
25749.92,16780.197,8969.722734374998
10283.51,7175.905,3107.60521484375
1728.76,41.24711,1687.5128915405273
18417.59,11503.098,6914.49234375
6474.37,30.058445,6444.311555023193
2822.92,41.53238,2781.3876208496094
8.02,82.45899,-74.43899200439454
16451.23,8577.087,7874.1430859375
1092.0,56.56623,1035.4337692260742
14318.63,4306.205,10012.424921875
37370.05,28679.379,8690.671093750003
4768.0,763.9955,4004.0045166015625
7020.93,27.87714,6993.052859954834
11258.34,5992.571,5265.76919921875
5731.48,31.94217,5699.537830810546
8768.61,820.1024,7948.507583007813
3038.35,40.28115,2998.068849182129
737.87,59.853813,678.0161868286133
10956.48,2680.9011,8275.578876953125
4337.44,34.3235,4303.1164984130855
4969.28,27.992283,4941.287717132568
159.5,64.44842,95.05158233642578
371.0,71.33691,299.66309356689453
18409.27,9542.678,8866.592265625
68573.55,53221.145,15352.405468750003
3151.69,59.417023,3092.272977294922
252.0,65.31229,186.68771362304688
1959.21,51.342926,1907.8670739746094
2624.82,50.292,2574.5280001831056
3784.92,45.454918,3739.4650820922852
818.37,60.679573,757.690426940918
62015.04,42013.504,20001.53609375
49845.13,34695.863,15149.266718749997
22236.54,18727.918,3508.622031250001
422.98,65.88689,357.09311340332033
2552.93,42.531742,2510.3982579040526
7468.9,2466.595,5002.305029296875
21695.94,11090.745,10605.194882812499
8232.64,1748.6555,6483.984482421874
450.4,59.215813,391.1841873168945
1949.96,65.13314,1884.8268594360352
27104.18,15598.618,11505.5618359375
25625.78,19685.223,5940.557343749999
73809.66,56670.066,17139.593593750003
2508.44,15412.375,-12903.935
481.84,64.66751,417.17248901367185
7.5,72.54347,-65.04347229003906
147.58,66.33369,81.24631317138673
75946.27,60409.5,15536.770000000004
700.35,58.757324,641.59267578125
39806.71,23020.041,16786.668984375
8420.72,2404.4526,6016.267363281249
2121.85,50.956764,2070.8932357788085
10.0,68.87419,-58.87419128417969
90345.18,62356.285,27988.894843749993
12919.52,3112.069,9807.450908203125
59258.41,38442.332,20816.077968750003
7399.8,31.849792,7367.950207519531
31333.82,12303.709,19030.111015625
8087.19,41.914978,8045.275021972656
21194.03,4762.0024,16432.02755859375
14997.53,8924.307,6073.223359375001
5295.93,28.272997,5267.6570030975345
10380.32,7269.6133,3110.7067187499997
20899.11,19690.41,1208.6998437500006
24556.79,16232.805,8323.9853125
21694.69,7893.4355,13801.254453124999
1119.48,56.80818,1062.6718182373047
14720.51,12371.506,2349.004140625
36191.7,24044.334,12147.366015624997
11360.33,780.0856,10580.244428710937
9336.04,2934.4187,6401.621298828126
24528.12,19784.615,4743.504765624999
9150.97,2545.8186,6605.151396484374
67677.85,52185.598,15492.252343750006
1991.44,51.46627,1939.9737295532227
56629.77,42401.02,14228.750468749997
11840.67,4710.1846,7130.4854296875
7946.57,28.883387,7917.686613388061
1906.0,58.679665,1847.3203353881836
31296.89,21632.607,9664.282578125
12179.72,2648.7488,9530.971220703124
15786.85,1289.7637,14497.086328125
158346.4,116695.516,41650.884374999994
853.71,59.88942,793.820580444336
65.26,67.00893,-1.7489263916015574
7576.93,319.83203,7257.09796875
6222.5,27.803251,6194.6967487335205
960.05,60.177094,899.8729064941406
3277.83,59.845673,3217.984327392578
8928.48,594.2493,8334.230671386718
68.02,67.78125,0.23874999999999602
13449.29,7066.281,6383.009238281251
128050.04,84033.31,44016.72749999999
12774.72,4865.3047,7909.415312499999
7482.14,2091.9924,5390.147568359375
36492.37,22859.225,13633.145390625003
5601.02,1026.188,4574.83201171875
21838.67,8102.1406,13736.529374999998
42.0,72.398476,-30.398475646972656
22758.65,5334.4453,17424.2046875
10574.82,5755.1494,4819.6705859375
2512.95,52.64792,2460.302081298828
1269.87,57.88208,1211.987919921875
8036.02,2205.5544,5830.465556640625
8310.89,3335.592,4975.297958984374
4829.64,40.944645,4788.695355072022
39754.68,33348.81,6405.87140625
7321.56,755.4978,6566.062197265625
8647.82,2911.736,5736.083916015625
1924.3,44.255928,1880.0440719604492
34492.52,25494.414,8998.105937499997
11726.85,7519.879,4206.97109375
6244.32,495.38254,5748.937462158203
1023.68,56.32646,967.3535382080078
4158.32,48.845734,4109.474266357422
5.77,66.681274,-60.911274414062504
47406.39,33719.312,13687.0775
29135.93,22535.129,6600.80109375
18233.09,12882.57,5350.5196875
2617.31,44.51323,2572.7967706298828
27905.05,20277.951,7627.098828124999
26199.91,15201.256,10998.654140625
8204.96,3398.403,4806.556923828124
8249.51,1517.8856,6731.624379882813
10046.0,5724.8965,4321.103515625
6669.2,1545.0675,5124.132495117187
34886.7,19362.334,15524.366015624997
9766.9,1352.3561,8414.543920898437
14506.05,9233.148,5272.901562499999
15203.77,8530.955,6672.814921875
2234.7,45.00197,2189.6980316162108
143.05,72.34343,70.70657043457032
18393.38,12215.879,6177.501093750001
34022.83,12798.053,21224.777265625
145.0,75.82447,69.17552947998047
6590.15,1521.1335,5069.016455078125
16491.06,8470.369,8020.690859375001
25981.22,15887.945,10093.274687500001
63.47,66.589386,-3.119385986328126
18521.04,2066.494,16454.546103515626
30718.01,29924.955,793.0549218749984
16184.33,242.16843,15942.161573486328
26249.99,16510.357,9739.632578125002
11679.29,5182.821,6496.469199218751
2162.45,54.092293,2108.3577072143553
15271.54,8485.4,6786.139609375001
3131.03,46.146698,3084.8833020019533
11534.7,5348.3984,6186.301562500001
19704.2,5301.981,14402.21904296875
5757.33,35.869408,5721.460592346191
4847.76,29.285936,4818.474063644409
21997.1,12662.998,9334.101953124999
13402.9,8587.816,4815.08359375
6207.13,3011.049,3196.080927734375
185.85,68.57245,117.27755126953124
16365.14,10111.016,6254.124374999999
1912.5,46.615746,1865.8842544555664
26434.19,19400.252,7033.938046874999
1160.0,60.739845,1099.260154724121
25519.56,11088.634,14430.926210937501
22599.14,13684.947,8914.192734375
10567.77,3554.8103,7012.959697265625
6023.45,26.986713,5996.463286590576
71660.58,52459.566,19201.01359375
84439.6,69088.37,15351.232812500006
17877.39,9669.84,8207.55015625
5462.83,2792.923,2669.906904296875
29293.62,17816.658,11476.961796874999
383.0,74.38152,308.6184768676758
6284.82,27.058449,6257.761551208496
368.04,67.84304,300.1969595336914
8894.34,2856.8596,6037.480380859375
20672.44,16540.258,4132.182187499999
7432.14,2543.6816,4888.458359375
1391.54,58.20221,1333.3377905273437
10.0,70.4153,-60.41529846191406
27861.0,15227.785,12633.21484375
51261.13,36717.867,14543.262812499997
1793.0,57.78605,1735.2139511108398
19074.64,9778.884,9295.7562109375
6658.63,38.13797,6620.492030029297
29267.05,32861.87,-3594.8210937500007
14412.97,11566.758,2846.2121874999993
14.88,71.85969,-56.97968780517578
9962.43,3270.046,6692.3841015625
73.29,66.814476,6.4755239868164125
14.85,69.01023,-54.160231018066405
8.0,71.44714,-63.4471435546875
4004.61,40.101707,3964.508292541504
3249.42,39.68197,3209.7380313110352
5784.36,30.565075,5753.794925079345
9601.95,4050.865,5551.085009765626
27866.48,16895.803,10970.677265625
1362.7,61.597244,1301.1027557373047
19878.51,2749.3127,17129.197255859373
5.45,98.65496,-93.20496063232422
8305.31,2628.8186,5676.4913964843745
5.0,69.81983,-64.81983184814453
1118.15,60.382378,1057.7676223754884
62.68,75.4786,-12.798599548339844
56677.87,27332.178,29345.692265625003
6858.16,1531.5659,5326.59408203125
7675.84,2187.6726,5488.167392578125
4127.15,31.93098,4095.2190193176266
486.0,64.16105,421.83895111083984
12489.2,4133.2266,8355.9734375
4911.54,29.262226,4882.277773895264
4972.32,35.212814,4937.107185668945
408.98,60.03192,348.94807861328127
18384.45,8833.538,9550.9119140625
34655.6,22793.594,11862.006249999999
17352.45,10038.271,7314.178515625001
17002.6,9700.674,7301.9261718749985
4922.95,29.474546,4893.475453567505
7010.81,618.7114,6392.09857421875
10900.11,3671.0588,7229.051162109376
7144.69,2584.6062,4560.083798828125
13021.84,3417.6687,9604.171298828125
7360.64,3521.0159,3839.6241308593753
94011.14,78318.83,15692.311875
59595.92,44364.527,15231.392656249998
18916.65,11485.62,7431.0298828125015
59.04,73.632256,-14.59225555419922
3628.49,39.74993,3588.7400686645506
182046.51,139921.0,42125.51000000001
5812.29,30.023226,5782.266774215698
10506.47,2562.4617,7944.008330078124
18.0,84.698204,-66.69820404052734
1719.51,68.290955,1651.2190454101562
9192.23,2436.6067,6755.623310546875
1644.6,62.82521,1581.7747894287108
144.84,69.200226,75.63977416992188
1.5,71.995415,-70.49541473388672
24015.05,17185.088,6829.962109374999
38152.55,27818.752,10333.798046875003
39569.45,30274.99,9294.459765624997
5531.03,23.291798,5507.73820236206
4449.68,35.950268,4413.729732208252
3496.63,24.096516,3472.5334843444825
4493.18,37.558468,4455.62153213501
4609.28,35.707367,4573.57263305664
7.0,69.47092,-62.470916748046875
10170.41,10888.887,-718.4767187500001
10083.77,3168.1045,6915.6655078125
42137.6,16662.244,25475.355859375
32601.55,18293.854,14307.696484375
1187.0,50.221123,1136.7788772583008
13209.79,13343.771,-133.98148437499913
16128.69,12510.24,3618.4497656250005
1078.99,54.824547,1024.1654531860352
6809.02,2729.4524,4079.5676074218754
6269.26,126.72964,6142.530362854004
50.85,68.37172,-17.52171936035156
3420.81,49.170044,3371.6399560546874
402.29,65.80972,336.4802770996094
41905.01,28973.24,12931.769765625002
12685.71,5726.3193,6959.390664062499
13002.73,7660.919,5341.8110546875
16280.71,9734.868,6545.841835937499
1514.91,60.55346,1454.3565408325196
4094.01,38.969265,4055.0407350158694
85994.63,65552.28,20442.348750000005
38652.88,20548.092,18104.788203124997
3168.42,43.071205,3125.34879486084
67994.89,44798.418,23196.47203125
48.98,76.39642,-27.416423339843753
143632.52,105478.234,38154.28562499999
354.23,64.568016,289.6619839477539
28063.78,22413.666,5650.113984374999
11887.97,5641.425,6246.545195312499
37242.09,25487.514,11754.576328124997
0.1,67.88351,-67.78350677490235
4238.0,33.798424,4204.20157623291
1050.85,59.128532,991.7214675903319
1157.0,67.6283,1089.371696472168
7065.06,28.985088,7036.074911651612
16150.25,13756.57,2393.6796875
5775.65,34.48034,5741.169660949707
2230.5,53.102325,2177.397674560547
7410.77,2100.6565,5310.113505859375
3295.11,45.04852,3250.0614808654786
621.0,67.93099,553.0690078735352
6648.79,3049.6836,3599.10640625
12828.59,7911.2783,4917.3116796875
3064.73,46.81166,3017.9183392333985
3281.3,42.793945,3238.5060546875
3184.33,45.178257,3139.1517430114745
32029.32,21852.596,10176.724296875
17612.05,13259.516,4352.534374999999
4387.79,36.858955,4350.931044616699
32260.01,24011.469,8248.541249999998
1876.25,51.02108,1825.2289199829102
32466.76,17002.674,15464.086171874998
519.02,71.42332,447.5966830444336
11454.81,5879.151,5575.6591210937495
2524.03,57.36068,2466.6693203735354
26322.21,10017.869,16304.340859375
11166.92,6201.5547,4965.3653125
11853.77,4678.8867,7174.88328125
4701.0,32.243523,4668.756477355957
1624.07,57.44668,1566.6233218383788
1182.54,57.55967,1124.980330505371
5167.58,51.995094,5115.5849057006835
10388.35,6735.8193,3652.5306640625004
30454.65,19221.92,11232.730078125001
4439.17,31.613216,4407.556783599854
10.94,67.63037,-56.69037109375
5562.63,972.68604,4589.94396484375
15449.93,7588.8237,7861.10626953125
13707.84,11339.807,2368.033359375
2898.77,2707.6409,191.12913085937498
6934.7,474.942,6459.758013916015
2582.0,53.297462,2528.702537536621
32522.87,22922.06,9600.809453124999
10438.93,6981.04,3457.8899609375003
54229.7,41125.86,13103.840624999997
29674.38,21091.0,8583.380000000001
7332.51,42.155243,7290.354757080078
22475.47,14624.334,7851.136015625001
44268.51,32204.53,12063.980703125002
8609.01,6390.835,2218.1750390625
47695.97,48735.43,-1039.4596874999988
51331.78,40368.06,10963.721406249999
98001.56,64244.875,33756.685
41774.81,33526.84,8247.970156249998
3217.4,39.725723,3177.6742767333985
12393.98,7101.4775,5292.5024609375
0.3,61.52639,-61.2263900756836
65809.96,52211.145,13598.815468750006
3079.38,44.340523,3035.039477233887
7815.65,2472.158,5343.492041015625
72.61,68.251,4.359000549316406
2587.37,43.60238,2543.767621154785
26681.4,18509.658,8171.7417968750015
4548.41,36.564716,4511.8452836608885
1139.84,56.186234,1083.653766479492
26840.52,15641.143,11199.377421875
3509.79,40.853943,3468.936057128906
127.77,108.868935,18.90106536865234
23440.64,15566.928,7873.712265624999
1503.18,56.134026,1447.0459744262696
109796.67,87648.95,22147.716875
4415.98,111.37311,4304.606892089843
3913.57,33.42267,3880.147331542969
4738.6,637.147,4101.45302734375
10442.92,5478.615,4964.304765625
50.0,65.88382,-15.883819580078125
4964.12,991.03204,3973.0879565429686
2994.69,44.4248,2950.2651991271973
7977.46,1593.167,6384.2930078125
58790.33,43129.246,15661.083906250002
18901.93,15054.596,3847.3342968750003
12490.41,1554.0991,10936.31087890625
9297.14,2736.0835,6561.056503906249
964.0,45.94968,918.0503196716309
14859.91,3979.2205,10880.689541015625
52.35,63.672768,-11.322767639160155
5065.3,39.807915,5025.4920852661135
3890.37,37.06466,3853.3053408813475
62688.89,41460.453,21228.436875
2258.75,46.970715,2211.779285430908
37136.7,15429.582,21707.117968749997
3103.2,43.624382,3059.575617980957
10163.79,4572.9194,5590.870566406251
30834.1,26279.771,4554.3285156249985
6250.0,31.720238,6218.279762268066
493.52,63.08909,430.4309115600586
12507.8,6168.9033,6338.896679687499
10493.64,2216.732,8276.90806640625
26097.24,14919.32,11177.919687500002
3700.84,36.926743,3663.913257446289
57296.91,45304.848,11992.062343750003
9672.47,5335.532,4336.937773437499
233.17,75.31367,157.8563327026367
161.0,60.922066,100.07793426513672
111.07,61.989174,49.08082611083984
5407.66,28.813732,5378.846267852783
2813.06,49.572884,2763.487116394043
10023.68,7954.54,2069.1399609375003
4089.67,42.242546,4047.427453918457
43744.52,34672.832,9071.687968749997
74265.33,36978.895,37286.43546875
14115.31,7745.611,6369.6991601562495
1049.81,62.9327,986.8772988891601
26206.0,17136.8,9069.19921875
1308.63,57.855415,1250.7745846557618
70573.99,52100.91,18473.079843750005
9397.49,3017.3376,6380.152353515625
5559.78,28.189795,5531.5902054595945
28168.86,25202.436,2966.4244531250006
658.1,65.40335,592.6966491699219
2748.43,44.32531,2704.104690246582
2505.57,43.67084,2461.899158782959
